CustomerID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score_Combined,avg_order_value,std_order_value,min_order_value,max_order_value,avg_items_per_order,total_items_purchased,unique_purchase_days,customer_lifetime_days,purchase_frequency_days,days_since_first_purchase,is_uk,value_per_frequency,consistency_ratio,purchase_acceleration
17582.0,115,29,175.27,0,2,2,1,5,6.043793103448277,10.876793584046299,0.65,60.0,4.241379310344827,123,1,0,0.0,115,1,6.043793103448277,1.5441671020577796,0.25
17584.0,6,16,749.45,0,4,2,3,9,46.840625,28.96788577459529,12.6,120.0,15.3125,245,1,0,0.0,6,1,46.840625,0.6055080964054146,2.2857142857142856
17585.0,49,132,802.27,0,3,4,3,10,6.077803030303031,6.528332767580523,0.29,39.8,7.825757575757576,1033,3,167,55.666666666666664,217,1,6.077803030303031,0.9223671158451294,0.6055045871559633
17588.0,51,12,702.24,0,3,1,3,7,58.52,68.47422660454741,15.9,264.0,21.666666666666668,260,2,60,30.0,112,1,58.52,1.1504406351570464,0.10619469026548672
17589.0,30,181,1843.07,0,3,4,4,11,10.182707182320442,9.840867953330772,0.39,60.0,7.220994475138122,1307,3,89,29.666666666666668,119,1,10.182707182320442,0.880007657617014,1.5083333333333333
17591.0,1,148,1840.8700000000001,0,4,4,4,12,12.438310810810812,14.048202508715084,0.55,75.60000000000001,5.918918918918919,876,6,244,40.666666666666664,246,1,12.438310810810812,1.0453845506693913,0.5991902834008097
17593.0,24,127,2260.04,0,4,4,4,12,17.795590551181103,14.24051595582702,0.55,79.80000000000001,11.551181102362206,1467,3,207,69.0,232,1,17.795590551181103,0.7576519565612773,0.5450643776824035
17594.0,134,14,315.0,1,1,2,2,5,22.5,12.58203847982084,8.5,33.0,15.714285714285714,220,1,0,0.0,134,1,22.5,0.5354058927583336,0.1037037037037037
17596.0,15,161,1737.08,0,4,4,4,12,10.789316770186336,14.146897942845262,0.29,105.0,17.677018633540374,2846,4,232,58.0,248,1,10.789316770186336,1.1999760646538014,0.6465863453815262
17597.0,93,55,2044.3700000000001,0,2,3,4,9,37.17036363636364,37.50401267240596,5.04,207.50000000000003,21.381818181818183,1176,1,0,0.0,93,1,37.17036363636364,0.9825427137580931,0.5851063829787234
17601.0,118,9,116.00999999999999,0,2,1,1,4,12.889999999999999,9.227792260340498,2.1,30.0,11.444444444444445,103,1,0,0.0,118,1,12.889999999999999,0.6643478949129229,0.07563025210084033
17602.0,3,111,909.5500000000001,0,4,4,3,11,8.194144144144145,7.716578194613143,0.55,40.32,8.117117117117116,901,3,199,66.33333333333333,203,1,8.194144144144145,0.8392927143227267,0.5441176470588235
17604.0,96,63,309.36,0,2,3,2,7,4.91047619047619,4.376239521579048,1.1,17.4,2.6825396825396823,169,2,94,47.0,191,1,4.91047619047619,0.7404208020718661,0.328125
17609.0,181,115,531.25,1,1,4,2,7,4.619565217391305,3.1244183715026184,0.65,19.9,2.3217391304347825,267,2,25,12.5,206,1,4.619565217391305,0.5559893427045278,0.5555555555555556
17611.0,3,486,2701.15,0,4,4,4,12,5.557921810699589,4.984523222405386,0.29,40.8,3.8292181069958846,1861,9,237,26.333333333333332,240,1,5.557921810699589,0.760076647189187,2.016597510373444
17612.0,27,60,1032.06,0,3,3,3,9,17.201,21.89418595527287,4.5600000000000005,179.0,12.466666666666667,748,3,149,49.666666666666664,177,1,17.201,1.202911156270143,0.33707865168539325
17613.0,49,226,2820.76,0,3,4,4,11,12.481238938053098,9.05890163886632,0.85,70.80000000000001,7.101769911504425,1605,8,135,16.875,185,1,12.481238938053098,0.6719635843925312,1.2150537634408602
17615.0,9,14,329.6,0,4,2,2,8,23.542857142857144,21.29127536324226,9.9,88.80000000000001,10.0,140,3,91,30.333333333333332,101,1,23.542857142857144,0.8675141300506158,0.13725490196078433
17616.0,53,3,571.1999999999999,0,3,1,3,7,190.39999999999998,124.64605890279886,81.6,326.4,74.66666666666667,224,3,194,64.66666666666667,247,1,190.39999999999998,0.6512333276008301,0.012096774193548387
17618.0,127,55,625.48,1,2,3,3,8,11.372363636363637,10.305694212359167,1.45,39.95,4.2727272727272725,235,2,113,56.5,241,1,11.372363636363637,0.8329608242413504,0.22727272727272727
17619.0,191,74,214.37,1,1,4,1,6,2.896891891891892,2.7832763415859354,0.42,15.9,1.6756756756756757,124,1,0,0.0,191,1,2.896891891891892,0.7142298064200826,0.3854166666666667
17621.0,191,15,901.7800000000001,1,1,2,3,6,60.11866666666667,39.328020884182145,10.08,122.4,20.666666666666668,310,2,41,20.5,233,1,60.11866666666667,0.6434698763746287,0.0641025641025641
17624.0,97,25,400.3,0,2,2,2,6,16.012,7.1866513991798255,6.959999999999999,35.8,12.48,312,1,0,0.0,97,1,16.012,0.4224460027733262,0.25510204081632654
17625.0,19,194,1227.13,0,4,4,3,11,6.325412371134021,4.542088844638806,0.39,25.0,4.319587628865979,838,2,117,58.5,137,1,6.325412371134021,0.6200454820177804,1.4057971014492754
17629.0,51,67,715.13,0,3,3,3,9,10.673582089552239,8.140954024484184,0.42,39.599999999999994,9.462686567164178,634,4,188,47.0,239,1,10.673582089552239,0.6973826852830608,0.2791666666666667
17630.0,49,26,503.59999999999997,0,3,2,2,7,19.369230769230768,7.797397988086499,9.95,39.95,6.076923076923077,158,2,62,31.0,111,1,19.369230769230768,0.382802771318446,0.23214285714285715
17631.0,16,29,416.5,0,4,2,2,8,14.362068965517242,4.250102838512386,2.9,19.8,6.379310344827586,185,2,95,47.5,111,1,14.362068965517242,0.2766621376360475,0.25892857142857145
17634.0,1,197,1917.28,0,4,4,4,12,9.73238578680203,11.545286205404132,0.58,119.0,2.969543147208122,585,6,215,35.833333333333336,217,1,9.73238578680203,1.075742750470427,0.9036697247706422
17639.0,155,7,108.5,1,1,1,1,3,15.5,10.28943633052851,0.95,30.0,7.0,49,1,0,0.0,155,1,15.5,0.6236022018502128,0.04487179487179487
17642.0,55,26,395.3,0,3,2,2,7,15.203846153846154,7.504247371681228,6.8,30.0,10.923076923076923,284,1,0,0.0,55,1,15.203846153846154,0.4631151950242391,0.4642857142857143
17643.0,252,8,101.55,1,1,1,1,3,12.69375,2.691579130229263,10.2,15.9,8.875,71,1,0,0.0,252,1,12.69375,0.19655529933212326,0.03162055335968379
17644.0,28,72,1310.77,0,3,3,4,10,18.20513888888889,11.3298479028434,1.65,69.6,9.527777777777779,686,6,111,18.5,140,1,18.20513888888889,0.5899383476678874,0.5106382978723404
17646.0,98,51,1008.39,0,2,3,3,8,19.77235294117647,10.12734725152353,9.95,59.400000000000006,6.333333333333333,323,3,145,48.333333333333336,244,1,19.77235294117647,0.48753972552855884,0.20816326530612245
17648.0,72,65,1107.39,0,2,3,3,8,17.03676923076923,4.11204104874191,6.72,31.8,4.446153846153846,289,3,57,19.0,129,1,17.03676923076923,0.22798102011124638,0.5
17649.0,17,52,868.49,0,4,3,3,10,16.70173076923077,3.4692824150122346,6.8,25.5,7.673076923076923,399,1,0,0.0,17,1,16.70173076923077,0.19598549205383672,2.888888888888889
17651.0,35,70,1148.01,0,3,3,3,9,16.400142857142857,7.540232667162749,6.72,65.4,9.742857142857142,682,4,21,5.25,56,1,16.400142857142857,0.4333431471838428,1.2280701754385965
17652.0,23,155,2713.57,0,4,4,4,12,17.506903225806454,6.9983983852097476,1.44,51.0,9.477419354838709,1469,6,136,22.666666666666668,160,1,17.506903225806454,0.37815069867826506,0.9627329192546584
17654.0,156,22,117.55,1,1,2,1,4,5.343181818181818,4.309521447704502,1.25,19.9,1.8636363636363635,41,1,0,0.0,156,1,5.343181818181818,0.6793942805410179,0.14012738853503184
17655.0,89,47,1602.7,0,2,3,4,9,34.1,34.39491582752614,7.800000000000001,197.1,15.48936170212766,728,4,155,38.75,245,1,34.1,0.9799121318383516,0.1910569105691057
17656.0,8,18,341.58,0,4,2,2,8,18.976666666666667,6.476666717124317,4.68,30.0,8.444444444444445,152,1,0,0.0,8,1,18.976666666666667,0.32421158270270234,2.0
17658.0,90,9,317.6,0,2,1,2,5,35.28888888888889,17.533071924540522,15.3,60.0,24.0,216,1,0,0.0,90,1,35.28888888888889,0.4831526249873383,0.0989010989010989
17659.0,7,73,1461.11,0,4,4,4,12,20.015205479452053,9.59319552101457,7.56,53.1,10.342465753424657,755,7,243,34.714285714285715,251,1,20.015205479452053,0.4564883046418208,0.2896825396825397
17660.0,20,38,178.75,0,4,3,1,8,4.703947368421052,8.085709629548372,0.21,49.8,3.1842105263157894,121,1,0,0.0,20,1,4.703947368421052,1.4175638566220907,1.8095238095238095
17663.0,34,48,1016.53,0,3,3,3,9,21.17770833333333,10.696333282969197,10.08,59.95,8.854166666666666,425,4,132,33.0,166,1,21.17770833333333,0.48230110713885144,0.2874251497005988
17664.0,91,23,326.19,0,2,2,2,6,14.182173913043478,7.182429290555806,5.04,40.8,17.782608695652176,409,1,0,0.0,91,1,14.182173913043478,0.47308305988941135,0.25
17667.0,41,98,1751.01,0,3,4,4,11,17.86744897959184,7.05522272164453,6.72,51.0,9.214285714285714,903,4,137,34.25,178,1,17.86744897959184,0.37393622896640033,0.547486033519553
17669.0,1,51,2433.22,0,4,3,4,11,47.710196078431366,54.7158539544142,6.8,179.0,27.41176470588235,1398,5,127,25.4,129,1,47.710196078431366,1.1232936501900495,0.3923076923076923
17670.0,107,11,205.7,0,2,1,1,4,18.7,5.739512174392524,12.5,31.8,10.0,110,1,0,0.0,107,1,18.7,0.29134579565444285,0.10185185185185185
17671.0,37,44,1098.55,0,3,3,3,9,24.967045454545453,20.89481025802379,4.5600000000000005,119.6,11.909090909090908,524,3,207,69.0,244,1,24.967045454545453,0.8046664490420959,0.17959183673469387
17672.0,188,41,1177.84,1,1,3,3,7,28.72780487804878,24.192517387840724,10.5,102.0,15.682926829268293,643,1,0,0.0,188,1,28.72780487804878,0.8138010016913374,0.21693121693121692
17673.0,41,162,1175.62,0,3,4,3,10,7.256913580246913,7.641214114770289,0.84,69.0,6.555555555555555,1062,4,157,39.25,199,1,7.256913580246913,0.9254322502600043,0.81
17674.0,248,11,300.66,1,1,1,2,4,27.332727272727276,45.38360785369737,5.04,152.64,31.727272727272727,349,1,0,0.0,248,1,27.332727272727276,1.6018086581231823,0.04417670682730924
17675.0,1,413,12349.52,0,4,4,4,12,29.901985472154966,21.991354400728245,6.8,163.2,11.564164648910412,4776,21,245,11.666666666666666,246,1,29.901985472154966,0.7116485903646588,1.6720647773279351
17676.0,5,30,499.86,0,4,2,2,8,16.662,7.681873604073782,8.5,39.6,10.066666666666666,302,3,240,80.0,245,1,16.662,0.4349379234556552,0.12195121951219512
17677.0,6,181,10065.88,0,4,4,4,12,55.61259668508287,65.058416787426,7.44,249.00000000000003,33.33701657458563,6034,18,241,13.38888888888889,248,1,55.61259668508287,1.1491862341048305,0.7269076305220884
17678.0,143,16,298.11,1,1,2,2,5,18.631875,6.678851416972832,10.5,31.2,12.9375,207,1,0,0.0,143,1,18.631875,0.34020445917533765,0.1111111111111111
17682.0,23,73,1470.23,0,4,4,4,12,20.14013698630137,7.281165103110348,10.2,39.6,10.150684931506849,741,4,224,56.0,247,1,20.14013698630137,0.3444237427519264,0.29435483870967744
17685.0,146,55,1512.72,1,1,3,4,8,27.504,33.01540143405576,7.800000000000001,174.0,16.145454545454545,888,5,105,21.0,251,1,27.504,1.1582725734653299,0.21825396825396826
17686.0,0,225,4589.35,0,4,4,4,12,20.397111111111112,10.807849334722588,8.5,81.6,8.71111111111111,1960,5,182,36.4,182,1,20.397111111111112,0.5051078754790537,1.2295081967213115
17690.0,66,157,3032.78,0,2,4,4,10,19.31707006369427,25.264691695895465,1.65,250.0,6.592356687898089,1035,10,186,18.6,252,1,19.31707006369427,1.2435204297022326,0.6205533596837944
17691.0,237,19,290.40000000000003,1,1,2,2,5,15.28421052631579,2.1007969804853537,10.2,17.700000000000003,7.052631578947368,134,2,10,5.0,248,1,15.28421052631579,0.12900821793542896,0.07630522088353414
17692.0,6,46,740.94,0,4,3,3,10,16.10739130434783,9.56414913094907,2.55,45.0,14.608695652173912,672,4,232,58.0,238,1,16.10739130434783,0.5590653163184706,0.19246861924686193
17693.0,16,16,200.47,0,4,2,1,7,12.529375,4.770877583492021,2.88,17.4,14.4375,231,1,0,0.0,16,1,12.529375,0.352631040494629,0.9411764705882353
17694.0,21,15,283.12,0,4,2,2,8,18.874666666666666,9.731860684419624,6.8,34.0,12.266666666666667,184,1,0,0.0,21,1,18.874666666666666,0.4896615801230859,0.6818181818181818
17695.0,11,35,765.34,0,4,3,3,10,21.866857142857143,19.574073454358924,6.959999999999999,118.8,22.257142857142856,779,2,39,19.5,51,1,21.866857142857143,0.8560019128152565,0.6730769230769231
17696.0,17,78,1639.77,0,4,4,4,12,21.022692307692306,17.031944827452755,5.04,97.8,12.833333333333334,1001,6,226,37.666666666666664,244,1,21.022692307692306,0.773381591564246,0.3183673469387755
17697.0,115,19,338.95,0,2,2,2,6,17.839473684210525,6.3940636302434735,10.9,39.6,4.894736842105263,93,1,0,0.0,115,1,17.839473684210525,0.3393971475754323,0.16379310344827586
17698.0,140,8,154.95,1,1,1,1,3,19.36875,5.525585780194324,11.7,30.0,11.625,93,1,0,0.0,140,1,19.36875,0.2712776081101847,0.05673758865248227
17700.0,92,64,1125.57,0,2,3,3,8,17.58703125,12.591047043427386,2.9,81.6,7.796875,499,2,67,33.5,160,1,17.58703125,0.6774103338007454,0.39751552795031053
17701.0,132,24,417.95,1,2,2,2,6,17.414583333333333,3.6797175921490255,14.85,31.8,4.541666666666667,109,1,0,0.0,132,1,17.414583333333333,0.19982627494417154,0.18045112781954886
17702.0,43,40,775.13,0,3,3,3,9,19.37825,27.37091698973519,2.88,179.0,16.525,661,2,42,21.0,85,1,19.37825,1.3431436452951155,0.46511627906976744
17703.0,17,17,229.14,0,4,2,1,7,13.478823529411764,5.795655573738984,5.04,24.9,10.470588235294118,178,1,0,0.0,17,1,13.478823529411764,0.4002849790914225,0.9444444444444444
17704.0,48,31,885.19,0,3,3,3,9,28.554516129032258,20.546334926811916,4.5600000000000005,99.0,11.064516129032258,343,2,71,35.5,119,1,28.554516129032258,0.6952011948735191,0.25833333333333336
17705.0,16,43,659.8,0,4,3,3,10,15.344186046511627,4.835597285488082,7.9,34.0,9.69767441860465,417,5,164,32.8,181,1,15.344186046511627,0.2958603916846721,0.23626373626373626
17706.0,27,262,6518.8,0,3,4,4,11,24.88091603053435,17.35846815770891,1.9,149.85000000000002,9.931297709923664,2602,8,218,27.25,246,1,24.88091603053435,0.6707053234603194,1.0607287449392713
17707.0,64,5,152.4,0,3,1,1,5,30.48,18.76451438220558,15.0,51.0,28.8,144,2,151,75.5,215,1,30.48,0.5960773310738748,0.023148148148148147
17708.0,67,34,263.33,0,2,3,2,7,7.744999999999999,8.515461961881012,1.25,30.6,2.6470588235294117,90,2,137,68.5,204,1,7.744999999999999,0.9737520825478574,0.16585365853658537
17709.0,49,7,137.45,0,3,1,1,5,19.635714285714283,13.755959747375993,9.9,49.95,2.4285714285714284,17,1,0,0.0,49,1,19.635714285714283,0.6666093335523154,0.14
17711.0,169,13,220.53000000000003,1,1,1,1,3,16.963846153846156,6.332613386880042,9.0,29.700000000000003,8.23076923076923,107,1,0,0.0,169,1,16.963846153846156,0.3525199076325977,0.07647058823529412
17714.0,200,10,153.0,1,1,1,1,3,15.3,0.848528137423858,15.0,17.700000000000003,9.2,92,1,0,0.0,200,1,15.3,0.05205694094624896,0.04975124378109453
17715.0,80,1,326.4,0,2,1,2,5,326.4,0.0,326.4,326.4,384.0,384,1,0,0.0,80,1,326.4,0.0,0.012345679012345678
17716.0,3,168,3436.76,0,4,4,4,12,20.456904761904763,11.90817703019619,6.8,81.6,11.541666666666666,1939,4,144,36.0,147,1,20.456904761904763,0.5549811197064326,1.135135135135135
17718.0,111,6,139.35,0,2,1,1,4,23.224999999999998,6.685637591135194,12.6,30.0,13.833333333333334,83,1,0,0.0,111,1,23.224999999999998,0.27598091191476554,0.05357142857142857
17719.0,8,174,3555.92,0,4,4,4,12,20.43632183908046,12.13125468161295,2.88,75.0,10.172413793103448,1770,9,127,14.11111111111111,135,1,20.43632183908046,0.5659205330410982,1.2794117647058822
17720.0,105,17,532.38,0,2,2,2,6,31.316470588235294,28.921503449245265,10.2,102.0,11.882352941176471,202,2,142,71.0,247,1,31.316470588235294,0.8949462278153001,0.06854838709677419
17722.0,69,94,2100.88,0,2,4,4,10,22.349787234042555,31.74062831728051,4.5600000000000005,306.0,15.138297872340425,1423,3,176,58.666666666666664,246,1,22.349787234042555,1.3593540703019609,0.3805668016194332
17723.0,6,10,3276.4000000000005,0,4,1,4,9,327.64000000000004,295.3639908843174,29.5,830.0000000000001,79.2,792,6,87,14.5,93,1,327.64000000000004,0.8987463208505275,0.10638297872340426
17724.0,17,11,373.1,0,4,1,2,7,33.91818181818182,10.345319538981693,17.700000000000003,59.400000000000006,7.090909090909091,78,1,0,0.0,17,1,33.91818181818182,0.2962731448289472,0.6111111111111112
17725.0,25,102,1887.61,0,3,4,4,11,18.50598039215686,12.627210698306008,5.1,88.80000000000001,11.441176470588236,1167,6,121,20.166666666666668,146,1,18.50598039215686,0.6473507326698262,0.6938775510204082
17730.0,1,128,2741.07,0,4,4,4,12,21.414609375,16.6450535038318,5.04,120.0,15.734375,2014,7,203,29.0,205,1,21.414609375,0.742598419867926,0.6213592233009708
17731.0,7,49,963.74,0,4,3,3,10,19.668163265306124,7.331446728951646,7.800000000000001,39.6,7.142857142857143,350,3,54,18.0,62,1,19.668163265306124,0.35472173481706126,0.7777777777777778
17732.0,252,18,303.97,1,1,2,2,5,16.887222222222224,2.574638308248492,10.2,19.9,5.166666666666667,93,1,0,0.0,252,1,16.887222222222224,0.14393729089192425,0.07114624505928854
17733.0,141,12,216.95000000000002,1,1,1,1,3,18.07916666666667,7.618472118754682,9.95,35.7,7.25,87,1,0,0.0,141,1,18.07916666666667,0.3993084316447092,0.08450704225352113
17734.0,16,33,540.21,0,4,3,3,10,16.37,7.7960386575491025,5.04,39.6,10.393939393939394,343,2,96,48.0,113,1,16.37,0.44882202979557295,0.2894736842105263
17735.0,7,505,9268.03,0,4,4,4,12,18.352534653465348,7.235299348197212,0.19,63.75,11.631683168316831,5874,14,239,17.071428571428573,247,1,18.352534653465348,0.3738683060258274,2.036290322580645
17738.0,28,77,1571.49,0,3,4,4,11,20.40896103896104,14.247111395538504,6.6000000000000005,102.0,9.233766233766234,711,3,133,44.333333333333336,161,1,20.40896103896104,0.6654742081883813,0.47530864197530864
17739.0,76,18,1070.77,0,2,2,3,7,59.48722222222222,34.09022626977098,14.85,114.48,22.833333333333332,411,3,163,54.333333333333336,239,1,59.48722222222222,0.5635938470529842,0.075
17742.0,212,13,302.57,1,1,1,2,4,23.274615384615384,15.190176439278458,11.9,70.80000000000001,5.461538461538462,71,1,0,0.0,212,1,23.274615384615384,0.6257638359496148,0.06103286384976526
17744.0,130,62,1288.96,1,2,3,4,9,20.789677419354838,12.785166990548191,4.5600000000000005,60.0,27.193548387096776,1686,4,107,26.75,237,1,20.789677419354838,0.5867533853067358,0.2605042016806723
17746.0,119,6,110.25,0,2,1,1,4,18.375,8.355701646181487,9.95,31.6,4.833333333333333,29,1,0,0.0,119,1,18.375,0.43126202044807677,0.05
17749.0,57,35,674.52,0,3,3,3,9,19.272,12.211412405662848,4.949999999999999,79.2,9.142857142857142,320,2,78,39.0,135,1,19.272,0.6023782757331714,0.25735294117647056
17750.0,12,90,782.18,0,4,4,3,11,8.690888888888889,6.13926314878158,1.65,30.24,18.41111111111111,1657,3,31,10.333333333333334,43,1,8.690888888888889,0.6335087750124311,2.0454545454545454
17752.0,238,1,80.64,1,1,1,1,3,80.64,0.0,80.64,80.64,192.0,192,1,0,0.0,238,1,80.64,0.0,0.0041841004184100415
17754.0,21,41,575.06,0,4,3,3,10,14.025853658536583,27.63305945562396,0.85,179.0,20.585365853658537,844,2,118,59.0,139,1,14.025853658536583,1.8390342461458016,0.29285714285714287
17757.0,9,397,3153.5,0,4,4,4,12,7.9433249370277075,14.75788243507115,0.42,252.0,4.345088161209068,1725,19,241,12.68421052631579,251,1,7.9433249370277075,1.6501561263831142,1.5753968253968254
17758.0,31,199,1433.25,0,3,4,4,11,7.202261306532663,5.789983375358652,0.42,31.2,4.552763819095477,906,5,97,19.4,129,1,7.202261306532663,0.7059008679408006,1.5307692307692307
17759.0,48,18,167.15,0,3,2,1,6,9.286111111111111,7.556002786167774,0.85,27.0,4.277777777777778,77,2,0,0.0,48,1,9.286111111111111,0.7345830415934104,0.3673469387755102
17760.0,252,9,172.54,1,1,1,1,3,19.17111111111111,10.562812651520005,8.4,30.6,18.333333333333332,165,1,0,0.0,252,1,19.17111111111111,0.523660426703096,0.03557312252964427
17763.0,142,1,15.0,1,1,1,1,3,15.0,0.0,15.0,15.0,12.0,12,1,0,0.0,142,1,15.0,0.0,0.006993006993006993
17764.0,90,17,230.67000000000002,0,2,2,1,5,13.568823529411766,9.685744603767528,3.3,34.0,6.647058823529412,113,1,0,0.0,90,1,13.568823529411766,0.664826819009359,0.18681318681318682
17765.0,38,56,367.63,0,3,3,2,8,6.564821428571428,4.560790996415755,0.85,24.9,2.5535714285714284,143,3,98,32.666666666666664,136,1,6.564821428571428,0.6028947331380741,0.40875912408759124
17768.0,45,22,385.83,0,3,2,2,7,17.53772727272727,14.233849973388613,0.95,47.849999999999994,5.590909090909091,123,1,0,0.0,45,1,17.53772727272727,0.7678314479428917,0.4782608695652174
17769.0,18,174,1817.88,0,4,4,4,12,10.447586206896553,9.217782759178892,0.65,54.08,6.14367816091954,1069,4,181,45.25,200,1,10.447586206896553,0.805216278137803,0.8656716417910447
17770.0,78,38,1143.27,0,2,3,3,8,30.086052631578948,26.8693632972044,0.95,102.0,9.605263157894736,365,5,83,16.6,161,1,30.086052631578948,0.8643543011282495,0.2345679012345679
17771.0,202,22,115.8,1,1,2,1,4,5.263636363636364,3.3678515766619292,0.65,10.5,5.0,110,1,0,0.0,202,1,5.263636363636364,0.5376831254467521,0.10837438423645321
17774.0,25,123,978.19,0,3,4,3,10,7.952764227642277,5.207748058172397,0.39,25.5,3.4715447154471546,427,3,159,53.0,184,1,7.952764227642277,0.5816916346454334,0.6648648648648648
17775.0,134,3,56.4,1,1,1,1,3,18.8,2.7712812921102024,15.6,20.4,24.0,72,1,0,0.0,134,1,18.8,0.1399637016217274,0.022222222222222223
17779.0,23,34,323.09,0,4,3,2,9,9.502647058823529,8.49597705470548,1.25,39.599999999999994,7.294117647058823,248,1,0,0.0,23,1,9.502647058823529,0.8089367382452219,1.4166666666666667
17781.0,38,12,188.02,0,3,1,1,5,15.668333333333335,25.36669392345129,0.84,89.25,2.8333333333333335,34,2,93,46.5,132,1,15.668333333333335,1.521849450462031,0.09022556390977443
17783.0,127,30,112.41,1,2,2,1,5,3.747,2.7338152574870467,0.55,11.8,1.7666666666666666,53,1,0,0.0,127,1,3.747,0.5759037829127969,0.234375
17786.0,196,25,103.35,1,1,2,1,4,4.1339999999999995,2.8973076582694266,0.42,12.5,2.08,52,1,0,0.0,196,1,4.1339999999999995,0.564337292222327,0.12690355329949238
17787.0,32,128,1817.54,0,3,4,4,11,14.19953125,10.026414629852711,1.25,67.5,7.0,896,4,218,54.5,250,1,14.19953125,0.6596528843514639,0.5099601593625498
17788.0,9,3,16.7,0,4,1,1,6,5.566666666666666,2.6787745954696027,3.25,8.5,1.0,3,1,0,0.0,9,1,5.566666666666666,0.4079352175842035,0.3
17789.0,160,14,225.9,1,1,2,1,4,16.135714285714286,9.790643661001218,5.9,35.400000000000006,5.285714285714286,74,1,0,0.0,160,1,16.135714285714286,0.5713589464527596,0.08695652173913043
17790.0,13,100,1158.29,0,4,4,3,11,11.5829,9.139591120421356,0.95,58.0,5.23,523,11,231,21.0,244,1,11.5829,0.7263501355348414,0.40816326530612246
17795.0,59,45,342.83,0,3,3,2,8,7.618444444444444,6.174776387396019,1.1,25.200000000000003,6.777777777777778,305,2,85,42.5,144,1,7.618444444444444,0.7164606591362732,0.3103448275862069
17796.0,193,77,614.1,1,1,4,3,8,7.975324675324676,7.258296629305555,0.85,39.6,2.051948051948052,158,3,56,18.666666666666668,249,1,7.975324675324676,0.8086946034677004,0.308
17797.0,62,44,272.41,0,3,3,2,8,6.191136363636364,3.8405766378507633,1.26,17.700000000000003,5.659090909090909,249,1,0,0.0,62,1,6.191136363636364,0.5340708955640896,0.6984126984126984
17799.0,43,280,2128.33,0,3,4,4,11,7.601178571428571,5.9805371640735885,0.65,50.849999999999994,3.907142857142857,1094,9,197,21.88888888888889,240,1,7.601178571428571,0.6953160098244862,1.161825726141079
17800.0,39,56,595.5,0,3,3,3,9,10.633928571428571,10.685440847428621,0.65,60.0,6.678571428571429,374,5,174,34.8,213,1,10.633928571428571,0.9184722754505031,0.2616822429906542
17802.0,59,75,632.42,0,3,4,3,10,8.432266666666665,7.510757253601165,0.55,41.7,5.426666666666667,407,2,192,96.0,251,1,8.432266666666665,0.7962833875492458,0.2976190476190476
17809.0,8,35,2856.71,0,4,3,4,11,81.62028571428571,112.50512271959559,0.95,425.0,21.228571428571428,743,8,244,30.5,253,1,81.62028571428571,1.361713067764695,0.1377952755905512
17811.0,21,421,4422.05,0,4,4,4,12,10.503681710213778,14.170574340054888,0.42,118.0,4.973871733966746,2094,21,192,9.142857142857142,213,1,10.503681710213778,1.231829487030509,1.9672897196261683
17812.0,247,29,193.29999999999998,1,1,2,1,4,6.66551724137931,7.232517140469985,0.6,30.0,4.379310344827586,127,1,0,0.0,247,1,6.66551724137931,0.9435132571913161,0.11693548387096774
17816.0,148,11,21.31,1,1,1,1,3,1.9372727272727273,1.4911142874313217,0.42,5.1,2.0,22,2,96,48.0,244,1,1.9372727272727273,0.5076526512455752,0.044897959183673466
17817.0,156,13,269.7,1,1,1,2,4,20.746153846153845,52.51142122409523,1.45,195.0,2.0,26,2,0,0.0,156,1,20.746153846153845,2.414745227850152,0.08280254777070063
17819.0,62,46,3468.47,0,3,3,4,10,75.40152173913043,90.87488458723872,1.1,350.4,21.543478260869566,991,6,188,31.333333333333332,250,1,75.40152173913043,1.1894381488568637,0.18326693227091634
17827.0,121,154,1580.47,1,2,4,4,10,10.262792207792208,9.062300455085316,0.55,50.8,6.214285714285714,957,4,122,30.5,244,1,10.262792207792208,0.8046228934966524,0.6285714285714286
17828.0,50,45,863.16,0,3,3,3,9,19.18133333333333,22.25348518159061,5.0,160.0,8.933333333333334,402,2,14,7.0,64,0,19.18133333333333,1.1026766573858984,0.6923076923076923
17829.0,178,30,889.24,1,1,2,3,6,29.641333333333332,13.052573727795611,15.0,65.4,16.533333333333335,496,1,0,0.0,178,0,29.641333333333332,0.425979300110818,0.16759776536312848
17830.0,141,16,287.65000000000003,1,1,2,2,5,17.978125000000002,4.724791662073579,10.9,31.8,4.0625,65,2,27,13.5,168,1,17.978125000000002,0.2489598768094097,0.09467455621301775
17837.0,27,33,376.51,0,3,3,2,8,11.409393939393938,12.752672744221584,0.95,59.7,3.090909090909091,102,3,15,5.0,42,1,11.409393939393938,1.0276628179026455,0.7674418604651163
17838.0,171,75,1655.0,1,1,4,4,9,22.066666666666666,10.97673723655442,5.1,55.67999999999999,13.626666666666667,1022,3,79,26.333333333333332,251,1,22.066666666666666,0.4758701114113188,0.2976190476190476
17841.0,0,3764,19950.97,0,4,4,4,12,5.300470244420829,11.435289408929538,0.29,349.5,2.851222104144527,10732,72,252,3.5,252,1,5.300470244420829,1.8149898285855213,14.877470355731225
17843.0,182,37,205.48,1,1,3,1,5,5.553513513513513,3.7100443365246965,0.85,15.0,3.054054054054054,113,1,0,0.0,182,1,5.553513513513513,0.5661153103407035,0.20218579234972678
